status,cert_num,url,company_num,name,address,location,valid_from,valid_to,scope,body,notes
active,DEKRA-710322040/1,http://certyfikaty.kzr.inig.eu/public/certs/3969.pdf,1387/7999/DD/22,Ground Group Polska Sp. z o.o.,"Polska, 48-314 Pakosławice, Korzękwice 7B","1. Polska, 48-314 Pakosławice, Korzękwice 7B; 2. Polska, 21-110 Ostrów Lubelski, ul. Partyzantów 59",2023-03-08,2024-03-07,First gathering point of agricultural wastes/residues with and without storage; First gathering point of other wastes / residues with and without storage; Trading with and without storage; Solid fuel production (derived from biomass); Solid biomass processing unit; Other: Point of origin of waste/residues,DEKRA Certification Sp. z o. o.,
active,URS 015396/B-0116,http://certyfikaty.kzr.inig.eu/public/certs/3984.pdf,1809/7999/DD/22,BIOPLYN Třeboň spol. s r.o.,"Czech Republic (Czechia), 37901 Třeboň, Dukelská 134/I","1. Czech Republic (Czechia), 37901 Třeboň, Dukelská 134/I; 2. Czech Republic (Czechia), 37901 Třeboň, 49.0325100N, 14.7553217E; 3. Czech Republic (Czechia), 37901 Třeboň, Lázeňská 1001/II",2023-03-08,2024-03-07,First gathering point of crops without storage; Biogas plant; Heat and electricity producer;,United Registrar of Systems Polska Sp. z o.o.,
active,URS 014539/B-0117,http://certyfikaty.kzr.inig.eu/public/certs/3985.pdf,1551/7999/DD/22,BIO VM s.r.o.,"Czechy, 56542 Vraclav, Vraclav 169","1. Czechy, 56542 Vraclav, Vraclav 169; 2. Czech Republic (Czechia), 56542 Vraclav, Sedlec u Vraclavi, 49.9437625N, 16.0962467E",2023-03-08,2024-03-07,First gathering point of crops without storage; First gathering point of other wastes / residues without storage; Biogas plant; Electricity producer;,United Registrar of Systems Polska Sp. z o.o.,
active,URS 014927B-0118,http://certyfikaty.kzr.inig.eu/public/certs/3986.pdf,1456/7999/DD/22,"ZEMAS AG, a. s.","Czechy, 59401 Velké Meziříčí, Martinice 87","1. Czechy, 59401 Velké Meziříčí, Martinice 87; 2. Czechy, 59451 Jívoví, Jívoví 92",2023-03-08,2024-03-07,Individual agriculture production and sale with storage; First gathering point of crops with storage; First gathering point of other wastes / residues with storage; Biogas plant; Heat and electricity producer; Place of origin (PoO),United Registrar of Systems Polska Sp. z o.o.,
active,URS 014534/B-0118,http://certyfikaty.kzr.inig.eu/public/certs/3987.pdf,1796/7999/DD/22,AGRO Jesenicko a.s.,"Czech Republic (Czechia), 742 33 Jeseník nad Odrou, Jeseník nad Odrou 234","Czech Republic (Czechia), 742 33 Jeseník nad Odrou, Jeseník nad Odrou 234",2023-03-08,2024-03-07,Individual agriculture production and sale with storage; Biogas plant; Electricity producer;,United Registrar of Systems Polska Sp. z o.o.,
active,TSP-KZRINiG-0006.00,http://certyfikaty.kzr.inig.eu/public/certs/4008.pdf,1942/7999/DD/23,Miejski Zakład Energetyki Cieplnej Sp. z o.o.,"Polska, 62-600 Koło, Przesmyk 1","Polska, 62-600 Koło, Przesmyk 1",2023-03-08,2024-03-07,Heat producer,TŪV SŪD Polska Sp. z o.o.,
active,SGS/KZR/BIO/0298,http://certyfikaty.kzr.inig.eu/public/certs/4009.pdf,1956/7999/DD/23,ZE PAK SA,"Polska, 62-510 Konin, Kazimierska 45",-,2023-03-08,2024-03-07,Trading without storage;,SGS Polska Sp. z o. o.,
active,SGS/KZR/BIO/0299,http://certyfikaty.kzr.inig.eu/public/certs/4010.pdf,1260/7999/DD/21,FHUP „HAND-DREW” Grzegorz Bednarowski,"Polska, 06-425 Karniewo, Obiecanowo 3","1. Polska, 06-425 Karniewo, Obiecanowo 3; 2. Polska, 06-200 Maków Mazowiecki, Makowica 82",2023-03-08,2024-03-07,First gathering point of other wastes / residues with and without  storage; First gathering point of forestry residues with and without storage; Trading with and without storage; Solid fuel production (derived from biomass);,SGS Polska Sp. z o. o.,
active,SGS/KZR/BIO/0300,http://certyfikaty.kzr.inig.eu/public/certs/4011.pdf,1262/7999/DD/21,Renata Bednarowska FHUP REN-DREW,"Polska, 06-200 Maków Mazowiecki, Makowica 82","Polska, 06-200 Maków Mazowiecki, Makowica 82",2023-03-08,2024-03-07,First gathering point of other wastes / residues with and without  storage; First gathering point of forestry residues with and without storage; Trading with and without storage; Solid fuel production (derived from biomass);,SGS Polska Sp. z o. o.,
active,SGS/KZR/BIO/0301,http://certyfikaty.kzr.inig.eu/public/certs/4012.pdf,1256/7999/DD/21,"Sylwester Bednarowski PPHU ""TRANS - DREW""","Polska, 06-210 Płoniawy, Gołoniwy 3","1. Polska, 06-210 Płoniawy, Gołoniwy 3; 2. Polska, 06-200 Maków Mazowiecki, Makowica 82",2023-03-08,2024-03-07,First gathering point of other wastes / residues with and without  storage; First gathering point of forestry residues with and without storage; Trading with and without storage; Solid fuel production (derived from biomass);,SGS Polska Sp. z o. o.,
active,SGS/KZR/BIO/0302,http://certyfikaty.kzr.inig.eu/public/certs/4013.pdf,1261/7999/DD/21,„BORANA” Renata Bednarowska,"Polska, 06-210 Płoniawy, Gołoniwy 3","1. Polska, 06-210 Płoniawy, Gołoniwy 3; 2. Polska, 06-200 Maków Mazowiecki, Makowica 82",2023-03-08,2024-03-07,First gathering point of other wastes / residues with and without  storage; First gathering point of forestry residues with and without storage; Trading with and without storage; Solid fuel production (derived from biomass);,SGS Polska Sp. z o. o.,
active,DEKRA-710320001/3,http://certyfikaty.kzr.inig.eu/public/certs/3970.pdf,850/7999/DD/19,BZK Group Sp. z o.o.,"Polska, 01-303 Warszawa, u l. Połczyńska 97A","1. Polska, 01-303 Warszawa, ul. Połczyńska 97a; 2. Polska, 49-306 Brzeg, ul. Grobli 19 - Elewator Brzeg; 3. Polska, 57-100 Strzelin, ul. Borowska 1 - Elewator Strzelin; 4. Polska, 55-200 Oława, ul. Portowa 8 - Elewator Oława; 5. Polska, 56-400 Oleśnica, ul. 3-go Maja 34a - Elewator Oleśnica; 6. Polska, 46-020 Opole, ul. Mikołaja 2 - Elewator Opole, Wróblin; 7. Polska, 49-340 Lewin Brzeski, ul. Ochronna 9 - Elewator Lewin Brzeski; 8. Polska, 48-250 Głogówek, ul. Zbożowa 1 - Elewator Głogówek; 9. Polska, 48-200 Prudnik, ul. Meblarska - Elewator Prudnik; 10. Polska, 47-280 Pawłowiczki, ul. Wyzwolenia 17 - Elewator Pawłowiczki; 11. Polska, 89-100 Nakło nad Notecią, ul. Młyńska 18a - Elewator Nakło; 12. Polska, 47-206 Kędzierzyn-Koźle, ul. Elewatorowa 1 - Elewator Kedzierzyn-Koźle; 13. Polska, 45-116 Opole, ul. Portowa 7 - Elewator Opole, Port; 14. Polska, 48-300 Nysa, ul. Mieczysława I - Elewator Nysa; 15. Polska, 49-318 Skarbimierz, ul. Smaków, działka 184/90 i 184/91 - Plac Skarbimierz; 16. Polska, 49-318 Skar",2023-03-07,2024-03-06,First  gathering point of agricultural wastes/residues with storage; Trading with storage;,DEKRA Certification Sp. z o. o.,
active,DEKRA-710319002/4,http://certyfikaty.kzr.inig.eu/public/certs/3971.pdf,846/7999/DD/19,Spółdzielnia Producentów Zbóż i Rzepaku Chruściel,"Polska, 48-314 Pakosławice,  Goszowice 2","Polska, 48-314 Pakosławice,  Goszowice 2",2023-03-07,2024-03-06,FGP of crops with storage; Trading with storage,DEKRA Certification Sp. z o. o.,
active,URS 015457/B-0115,http://certyfikaty.kzr.inig.eu/public/certs/3977.pdf,1894/7999/DD/23,Trans Recycling SA,"Polska, 42-360 Poraj, 3 Maja 128A","Polska, 42-360 Poraj, 3 Maja 128A",2023-03-07,2024-03-06,First gathering point of other wastes / residues with and without storage; Trading with and without storage; Solid fuel production (derived from biomass);,United Registrar of Systems Polska Sp. z o.o.,
active,SGS/KZR/BIO/0179,http://certyfikaty.kzr.inig.eu/public/certs/3989.pdf,1266/7999/DD/21,Cemex Polska Sp.z o.o,"Polska, 02-255 Warszawa, Krakowiaków 46","1. Polska, 02-255 Warszawa, Krakowiaków 46; 2.  Polska, 22-100 Chełm, Fabryczna 6; 3. Polska, 42-240 Rudniki, Mstowska 10",2023-03-07,2024-03-06,First gathering point of other wastes/residues with storage; Production of heat for technological purposes,SGS Polska Sp. z o. o.,
active,SGS/KZR/BIO/0184,http://certyfikaty.kzr.inig.eu/public/certs/4003.pdf,1409/7999/DD/22,Przedsiębiorstwo Usługowo-Handlowe EKO-MIX Bogusław Kokoszka,"Polska, 40-750 Katowice, Jaskrów 16","1. Polska, 40-750 Katowice, Jaskrów 16; 2.Polska, 43-100 Tychy, Zwierzyniecka 10",2023-03-07,2024-03-06,First gathering point of other wastes / residues with storage; Trading with storage; Solid fuel production (originating from biomass);,SGS Polska Sp. z o. o.,
active,DEKRA-710822082,http://certyfikaty.kzr.inig.eu/public/certs/4007.pdf,1578/7999/DD/22,Janusz Szczęśniak Eko-Serwis,"Polska, 46-113 Wilków, Parkowa 20","1. Polska, 46-113 Wilków, Parkowa 20; 2. Polska, 46-100 Namysłów, Oleśnicka 34",2023-03-07,2023-08-21,First gathering point of other wastes / residues with storage; Trading with storage,DEKRA Certification Sp. z o. o.,
active,URS  015323 /B-0114,http://certyfikaty.kzr.inig.eu/public/certs/3973.pdf,1806/7999/DD/22,United Energy a.s.,"Czech Republic (Czechia), 43403 Most, Komořany, Teplárenská 2","Czech Republic (Czechia), 43403 Most, Komořany, Teplárenská 2",2023-03-06,2024-03-05,Heat and electricity producer;,United Registrar of Systems Polska Sp. z o.o.,
active,BVC/KZR/043/22/1,http://certyfikaty.kzr.inig.eu/public/certs/3974.pdf,465/7999/DD/16,"""AGRO-BIZNES"" Sularz i Wspólnicy spółka jawna","Polska, 66-400 Gorzów Wielkopolski, ul. Myśliborska 56","Polska, 66-400 Gorzów Wielkopolski, ul. Myśliborska 56",2023-03-06,2023-06-23,First gathering point of agricultural wastes/residues without storage; Trading without storage;,Bureau Veritas Polska Sp. z o. o.,Aktualizacja certyfikatu po zmianie nazwy spółki //Update of the certificate after a change in the name of the entity<br>
active,SGS/KZR/BIO/0181,http://certyfikaty.kzr.inig.eu/public/certs/4000.pdf,1437/7999/DD/22,"PPUH ""Robert"" Robert Pokutko","Polska, 16-500 Sejny, Łąkowa 3/19","1. Polska, 16-500 Sejny, Łąkowa 3/19; 2. Polska, 16-500 Radziuszki, Działka nr 118/4",2023-03-06,2024-03-05,First gathering point of other wastes / residues with storage; First gathering point of forestry residues with storage; Trading with storage; Solid fuel production (originating from biomass);,SGS Polska Sp. z o. o.,
active,SGS/KZR/BIO/0180,http://certyfikaty.kzr.inig.eu/public/certs/4001.pdf,1430/7999/DD/22,ADTRUCK Usługi Transportowe Adam Szyperek,"Polska, 16-304 Nowinka, Nowinka 56","1. Polska, 16-304 Nowinka, Nowinka 56; 2. Polska, 16-400 Suwałki, 1 Maja 12/11",2023-03-06,2024-03-05,First gathering point of other wastes / residues without storage; First gathering point of forestry residues without storage; Trading without storage; Solid fuel production (originating from biomass);,SGS Polska Sp. z o. o.,
active,TNP KZR INiG/0105/4285/2016,http://certyfikaty.kzr.inig.eu/public/certs/3967.pdf,410/7999/DD/15,"P.P.H.U. ""AGROPLON"" MAŁGORZATA WOŁCZAŃSKA","Polska, 46-134 Głuszyna, Ul. Główna 38","1. Polska 46-134 Głuszyna, ul. Główna 38; 2. Polska, 63-630 Rychtal, ul. Kępińska 48; 3. Polska 46-100 Pawłowice Namysłowskie, Pawłowice Namysłowskie; 4. Polska 46-142 Bukowa Śląska, Bukowa Śląska; 5. Polska, 46-250 Wołczyn, Szymonków ul. Młyńska 12A; 6. Polska 46-113 Krzyków, Krzyków 1",2023-03-03,2024-03-02,FGP of crops with storage; Trading with storage,TÜV NORD Polska Sp. z o. o.,
active,DEKRA-710522066,http://certyfikaty.kzr.inig.eu/public/certs/3968.pdf,1502/7999/DD/22,Przedsiębiorstwo Energetyki Cieplnej Sp. z o.o.,"Polska, 21-500 Biała Podlaska, Pokoju 26","1. Polska, 21-500 Biała Podlaska, Pokoju 26; 2. Polska, 21-500 Biała Podlaska, Sidorska 102G",2023-03-03,2023-05-24,First gathering point of other wastes/residues with storage; Heat and/or electricity producer,DEKRA Certification Sp. z o. o.,
active,DEKRA-711221025/1,http://certyfikaty.kzr.inig.eu/public/certs/3975.pdf,1114/7999/DD/21,OPEC GRUDZIĄDZ Sp. z o. o.,"Polska, 86-300 Grudziądz, Budowlanych 7","Polska, 86-300 Grudziądz, Budowlanych 7",2023-03-03,2023-12-19,Heat and/or electricity producer,DEKRA Certification Sp. z o. o.,Aktualizacja załącznika do certyfikatu /Update of the annex to the certificate<br>
active,DEKRA-711221024/1,http://certyfikaty.kzr.inig.eu/public/certs/3976.pdf,1132/7999/DD/21,OPEC-BIO Sp. z o.o.,"Polska, 86-300 Grudziądz, Budowlanych 7","1. Polska, 86-300 Grudziądz, Budowlanych 7; 2. Polska, 86-300 Grudziądz, Działka nr 203/18 obręb 162 m. Grudziądz",2023-03-03,2023-12-16,First gathering point of agricultural waste / residues with storage; First gathering point of other wastes / residues with storage; Trading with storage; Solid fuel production (derived from biomass),DEKRA Certification Sp. z o. o.,Aktualizacja załącznika do certyfikatu /Update of the annex to the certificate<br>
active,SGS/KZR/BIO/0297,http://certyfikaty.kzr.inig.eu/public/certs/3983.pdf,1904/7999/DD/23,SYLVA Sp. z o.o.,"Polska, 83-441 Wiele, Kościerska 2","Polska, 83-441 Wiele, Kościerska 2",2023-03-03,2024-03-02,Solid fuel production (derived from biomass); Sawmill,SGS Polska Sp. z o. o.,
active,SGS/KZR/BIO/1007,http://certyfikaty.kzr.inig.eu/public/certs/4017.pdf,1930/7999/DD/23,"Limited Liability Company ""PVO""","Ukraina, 36007 Połtawa, Zawodska 3","1. Ukraina, 36007 Połtawa, Zawodska 3; 2. Ukraina, 54038 Nikolayew, Industrialna 1; 3. Ukraina, 25005 Kropywnytskyi, Dobrowolskogo 2",2023-03-03,2024-03-02,First gathering point of other wastes / residues with storage; Trading with storage; Solid fuel production (originating from biomass);,SGS Polska Sp. z o. o.,
active,DEKRA-710322039/1,http://certyfikaty.kzr.inig.eu/public/certs/3963.pdf,1396/7999/DD/22,Zakład Gospodarowania Odpadami Gać Sp. z o.o.,"Polska, 55-200 Oława, Gać 90","Oława, Gać 90Polska, 55-200 Oława, Gać 90",2023-03-02,2024-03-01,First gathering point of other wastes / residues with storage; Solid fuel production (originating from biomass);  Other: place of origin,DEKRA Certification Sp. z o. o.,
active,DEKRA-710316004/7,http://certyfikaty.kzr.inig.eu/public/certs/3972.pdf,443/7999/DD/16,Firma Handlowo Usługowa DOM SKŁADOWY Zdzisław Babiński,"Polska, 57-410 Ścinawka Średnia, Mickiewicza 34","Polska, 57-410 Ścinawka Średnia, Mickiewicza 34",2023-03-02,2024-03-01,FGP of crops with storage; Trading with storage,DEKRA Certification Sp. z o. o.,
active,DEKRA-710322038/1,http://certyfikaty.kzr.inig.eu/public/certs/3960.pdf,1378/7999/DD/22,MAD Recycling Polska Sp. z o.o.,"Polska, 89-100 Nakło nad Notecią, Paterek, ul. Przemysłowa 1","Polska, 89-100 Nakło nad Notecią, Paterek, ul. Przemysłowa 1",2023-03-01,2024-02-28,First gathering point of other wastes / residues with and without storage; Trading with and without storage;,DEKRA Certification Sp. z o. o.,
active,TNP KZR INiG/0217/5305/2022,http://certyfikaty.kzr.inig.eu/public/certs/3964.pdf,1111/7999/DD/21,Beata Simplicita Sp. z o.o.,"Polska, 20-703 Lublin, Cisowa 11/203",-,2023-03-01,2024-01-20,Trading without storage;,TÜV NORD Polska Sp. z o. o.,Aktualizacja załącznika do certyfikatu//Certificate attachment updated<br>
active,DEKRA-711222110,http://certyfikaty.kzr.inig.eu/public/certs/3965.pdf,1819/7999/DD/22,AGRIKO TRADE Sp. z o.o.,"Polska, 97-306 Grabica, Szydłów-Kolonia, Szydłów-Kolonia 49","Polska, 97-306 Grabica, Szydłów-Kolonia, Szydłów-Kolonia 49",2023-03-01,2023-12-27,FGP of crops with and without storage; Trading with and without storage,DEKRA Certification Sp. z o. o.,Aktualizacja załącznika do certyfikatu//Certificate attachment updated<br>
active,SGS/KZR/BIO/177,http://certyfikaty.kzr.inig.eu/public/certs/3949.pdf,1252/7999/DD/21,"Usługi Trakowe ""Adaś"" Adam Chodup","Polska, 14-140 Miłomłyn, Jarzębinowa 2A","Polska, 14-140 Miłomłyn, Jarzębinowa 2A",2023-02-28,2024-02-27,First gathering point of other wastes / residues with storage; First gathering point of forestry residues with storage; Solid fuel production (originating from biomass); Trading with storage;,SGS Polska Sp. z o. o.,
active,URS 014239/B-0028,http://certyfikaty.kzr.inig.eu/public/certs/3957.pdf,1224/7999/DD/21,"Malecska energeticka, s.r.o.","Czech Republic (Czechia), 53901 Hlinsko v Cechach, Vojtechov, Vojtechov 120","1. Czech Republic (Czechia), 53901 Hlinsko v Cechach, Vojtechov, Vojtechov 120; 2. Czech Republic (Czechia), 539 01 539 01, Vojtěchov, Vojtěchov; GPS 49.785312, 15.979035",2023-02-28,2024-02-27,First gathering point of crops with storage; First  gathering point of agricultural wastes/residues with storage; First gathering point of other wastes / residues with storage; Biogas plant; Electricity producer,United Registrar of Systems Polska Sp. z o.o.,
active,SGS/KZR/BIO/0032,http://certyfikaty.kzr.inig.eu/public/certs/4005.pdf,970/7999/DD/21,BOGDAN KOTULAK PHU Komax,"Polska, 38-200 Jasło, Wolica 216","1. Polska, 38-200 Jasło, Wolica 216; 2. Polska, 38-200 Jasło, Wolica b/n, działki nr 297/4, 297/5, 297/10",2023-02-28,2023-10-03,First  gathering point of other wastes/residues with/without storage; Solid fuel production (derived from biomass); Trading with/without  storage;,SGS Polska Sp. z o. o.,
active,BVC/KZR/063/22/1,http://certyfikaty.kzr.inig.eu/public/certs/4016.pdf,275/7999/DD/15,PNZ WÓJCIK Sp. J.,"Polska, 67-400 Wschowa, ul. Spokojna 1","Polska, 67-400 Wschowa, ul. Spokojna 1",2023-02-28,2023-07-20,FGP of crops with storage; Trading with storage;,Bureau Veritas Polska Sp. z o. o.,Aktualizacja załącznika do certyfikatu /Update of the annex to the certificate<br>
active,URS 014965/B-0113,http://certyfikaty.kzr.inig.eu/public/certs/3959.pdf,1552/7999/DD/22,"PROAGRO Radešínská Svratka, a.s.","Czech Republic (Czechia), 59233 Radesinska Svratka, Radesinska Svratka 61","1. Czech Republic (Czechia), 59233 Radesinska Svratka, Radesinska Svratka 61; 2. Czech Republic (Czechia), 59253 Strážek, Pikárec 14",2023-02-27,2024-02-26,Individual agriculture production and sale with storage; First gathering point of other wastes/residues with storage; Biogas plant; Electricity producer; Place of origin,United Registrar of Systems Polska Sp. z o.o.,
active,URS 014425/B-0112,http://certyfikaty.kzr.inig.eu/public/certs/3961.pdf,1479/7999/DD/22,"AVENA, spol. s r.o.","Czech Republic (Czechia), 56117 56117, Dlouhá Třebová, Panský kopec 1","1. Czech Republic (Czechia), 56117 56117, Dlouhá Třebová, Panský kopec 1; 2. Czech Republic (Czechia), 56201 Ústí nad Orlicí, Knapovec, parcelní číslo 845/2",2023-02-27,2024-02-26,Individual agricultural production and sale with storage; First gathering point of crops with storage; First gathering point of other wastes/residues with storage; Biogas plant; Electricity producer,United Registrar of Systems Polska Sp. z o.o.,
active,SGS/KZR/BIO/0293,http://certyfikaty.kzr.inig.eu/public/certs/3978.pdf,1935/7999/DD/23,"Inter-Eco Dominik Witkowski, Tomasz Kruk s.c.","Polska, 05-100 Nowy Dwór Mazowiecki, Przemysłowa 4","Polska, 05-100 Nowy Dwór Mazowiecki, Przemysłowa 4",2023-02-27,2024-02-26,First gathering point of other wastes / residues withstorage; Trading with storage;,SGS Polska Sp. z o. o.,
active,SGS/KZR/BIO/0296,http://certyfikaty.kzr.inig.eu/public/certs/3979.pdf,1910/7999/DD/23,GEOMAR RECYKLING Sp. z o.o.,"Polska, 30-898 Wieliczka, Bodzanów 556","1. Polska, 30-898 Wieliczka, Bodzanów 556; 2. Polska, 32-050 Skawina, Torowa 43",2023-02-27,2024-02-26,First gathering point of other wastes / residues withstorage; Trading with storage;,SGS Polska Sp. z o. o.,
